target_acc,asm_acc
PDT001676976.1,
PDT001406517.1,GCA_024831445.1
PDT001413251.1,GCA_025105345.1
PDT001413912.1,GCA_025126475.1
PDT001413310.1,GCA_025106925.1
PDT001413802.1,GCA_025124275.1
PDT001991835.1,GCA_033798005.1
PDT001726110.1,GCA_029954455.1
PDT002249221.1,GCA_040657415.1
PDT002273826.1,GCA_040901205.1
PDT001551417.1,GCA_027495395.1
PDT001730414.1,GCA_029990045.1
PDT001898014.1,GCA_031849755.1
PDT001991817.1,GCA_033797675.1
PDT002081919.2,GCA_036665335.1
PDT002159617.1,GCA_039569305.1
PDT002014304.1,GCA_034046595.1
PDT002098920.1,GCA_037001445.1
PDT002113653.1,GCA_037170225.1
PDT000756499.1,
PDT000173076.1,GCA_900146995.1
PDT000424275.1,GCA_021710095.1
PDT000883492.1,
PDT000885735.1,
PDT000555575.1,GCA_901035065.1
PDT001251929.1,GCA_903812465.1
PDT000045457.1,GCA_000796685.1
PDT000045162.1,GCA_000790785.1
PDT002164354.1,
PDT002164187.1,
PDT000985265.3,GCA_021664955.3
PDT000908017.3,GCA_021666235.3
PDT002164990.1,GCA_039647695.1
PDT000411555.1,GCA_003833885.1
PDT001993973.1,GCA_033873175.1
PDT001997825.1,GCA_033923525.1
PDT001993789.1,GCA_033893265.1
PDT000652633.1,GCA_009788955.1
PDT001022908.1,GCA_021661895.1
PDT001223130.1,GCA_021441605.1
PDT001210061.1,GCA_021600705.1
PDT001093799.1,GCA_019281835.1
PDT001455014.1,GCA_025697645.1
PDT001286390.1,GCA_022999205.1
PDT001345981.1,GCA_023945515.1
PDT001343851.1,GCA_023959435.1
PDT001593060.1,
PDT001414090.1,GCA_025132355.1
PDT001413258.1,GCA_025105485.1
PDT001727369.1,GCA_029954615.1
PDT001514306.1,GCA_026623185.1
PDT001611658.1,GCA_028567575.1
PDT002145742.1,GCA_038438285.1
PDT001877427.1,GCA_031206955.1
PDT002014276.1,GCA_034045975.1
PDT002085526.1,GCA_036764335.1
PDT002331282.1,GCA_041357775.1
PDT000771282.1,GCA_021672655.1
PDT000768456.2,
PDT000771112.1,GCA_021673655.1
PDT000746946.1,
PDT001193848.1,
PDT001491474.1,
PDT002219430.1,GCA_040271045.1
PDT000595604.1,GCA_902203615.1
PDT000714737.1,GCA_902807215.1
PDT000768042.1,GCA_021680375.1
PDT001505188.1,GCA_026534215.1
PDT002014267.1,GCA_034045755.1
PDT002014285.1,GCA_034046195.1
PDT002373054.1,
PDT000045336.1,GCA_000794265.1
PDT000045302.1,GCA_000793585.1
PDT000045318.1,GCA_000793905.1
PDT002164182.1,
PDT000050773.2,GCA_000937465.2
PDT001487482.3,GCA_026222215.3
PDT001516707.1,GCA_026739515.1
PDT000733259.1,GCA_021705675.1
PDT002083981.1,GCA_036765975.1
PDT001670904.3,GCA_029448255.3
PDT001203088.4,
PDT000429998.1,GCA_003975915.1
PDT000230865.1,GCA_002239565.1
PDT000923238.1,GCA_016337785.1
PDT001997482.1,GCA_033930345.1
PDT001344359.1,GCA_023943815.1
PDT001994076.1,GCA_033891965.1
PDT001997845.1,GCA_033923125.1
PDT001997816.1,GCA_033923685.1
PDT000923224.1,GCA_016337505.1
PDT001994206.1,GCA_033889525.1
PDT001085943.1,GCA_019165235.1
PDT000686210.1,GCA_010608985.1
PDT000767757.1,GCA_021682995.1
PDT000795041.1,GCA_013433345.1
PDT000866293.1,GCA_021667935.1
PDT001134481.1,GCA_020036775.1
PDT001263816.1,GCA_022555835.1
PDT001263789.1,GCA_022552735.1
PDT001325850.1,GCA_023825675.1
PDT000915702.1,GCA_016012055.1
PDT001695854.1,GCA_029840175.1
PDT001413791.1,GCA_025124055.1
PDT002249191.1,GCA_040656815.1
PDT001894049.1,GCA_031733295.1
PDT001505075.1,GCA_026535255.1
PDT002257180.1,GCA_040714105.1
PDT002320152.1,
PDT002043211.1,
PDT002383953.1,
PDT002383964.1,
PDT000756316.1,
PDT000768352.1,
PDT000771346.1,
PDT000880294.1,
PDT000880066.1,
PDT000755702.1,
PDT001505125.1,GCA_026534755.1
PDT001493576.1,GCA_026349495.1
PDT001608751.1,GCA_949055305.1
PDT001608800.1,GCA_949078725.1
PDT000045174.1,GCA_000791025.1
PDT000045289.1,GCA_000793315.1
PDT002128929.1,GCA_037890725.1
PDT001527754.3,GCA_026926315.3
PDT001618842.1,GCA_028741375.1
PDT002145362.1,GCA_038486655.1
PDT002249304.1,GCA_040659075.1
PDT001993782.1,GCA_033893385.1
PDT000915848.1,GCA_016091315.1
PDT001994511.1,GCA_033883535.1
PDT001346513.1,GCA_024176765.1
PDT001342217.1,GCA_023904755.1
PDT001086028.1,GCA_019167625.1
PDT000686112.1,GCA_010587565.1
PDT001828699.1,GCA_030541825.1
PDT001363351.1,GCA_024371895.1
PDT001211654.1,GCA_021593605.1
PDT001363066.1,GCA_024319555.1
PDT000972468.1,GCA_016921775.1
PDT001345912.1,GCA_023940545.1
PDT001677005.1,
PDT001488513.1,GCA_026191415.1
PDT002081878.2,GCA_036664495.1
PDT002273806.1,GCA_040901085.1
PDT002145713.1,GCA_038437695.1
PDT001852562.1,GCA_030739305.1
PDT001897986.1,GCA_031849195.1
PDT001898043.1,GCA_031850335.1
PDT001898051.1,GCA_031850495.1
PDT001877408.1,GCA_031206575.1
PDT002043181.1,
PDT002100130.1,GCA_037027345.1
PDT002155864.1,GCA_039414135.1
PDT000771288.1,GCA_021672595.1
PDT000173102.1,GCA_900147235.1
PDT000348211.1,GCA_900455165.1
PDT000076696.1,GCA_001180525.1
PDT001198183.1,GCA_021603965.1
PDT000755615.1,
PDT000944447.1,
PDT000045488.1,GCA_000797305.1
PDT000045229.1,GCA_000792115.1
PDT002164394.1,
PDT000045366.1,GCA_000794865.1
PDT001810276.2,GCA_032643145.2
PDT002256329.1,GCA_040748115.1
PDT000094989.1,GCA_001444845.1
PDT000483073.1,GCA_004373755.1
PDT000242575.1,GCA_002312335.1
PDT000209144.1,GCA_002136455.1
PDT000923411.1,GCA_016341245.1
PDT000774851.1,GCA_021669915.1
PDT001348397.1,GCA_024009975.1
PDT000866447.1,GCA_021667275.1
PDT000952820.1,GCA_016836485.1
PDT000972463.1,GCA_016921675.1
PDT001009320.1,GCA_018027095.1
PDT001009314.1,GCA_018026935.1
PDT001339011.1,GCA_024004935.1
PDT000755660.1,
PDT001345960.1,GCA_023935885.1
PDT001388921.1,
PDT001349751.1,GCA_023932925.1
PDT001349796.1,GCA_023933925.1
PDT001344418.1,GCA_023942195.1
PDT001436900.1,GCA_025456555.1
PDT002081899.2,GCA_036664915.1
PDT002344699.1,
PDT001852509.1,GCA_030738265.1
PDT002223371.2,GCA_040259295.1
PDT001877474.1,GCA_031208585.1
PDT001894179.1,GCA_031824655.1
PDT002076246.1,GCA_036541575.1
PDT000923463.1,GCA_016342945.1
PDT002266623.1,GCA_040884475.1
PDT002255304.1,GCA_040704925.1
PDT002265865.1,
PDT002265913.1,
PDT000424279.1,GCA_021710075.1
PDT000441951.1,
PDT000595578.1,GCA_902203235.1
PDT001388414.1,GCA_025002245.1
PDT001269092.1,
PDT002165069.1,
PDT000045370.1,GCA_000794945.1
PDT002164306.1,
PDT002164112.1,
PDT000045176.1,GCA_000791065.1
PDT002164403.1,
PDT000070534.1,GCA_001061875.1
PDT001926947.2,GCA_032655145.2
PDT001840210.2,GCA_031918885.2
PDT000152794.2,
PDT001265083.1,GCA_022569975.1
PDT001993837.1,GCA_033874795.1
PDT001993916.1,GCA_033873755.1
PDT000923318.1,GCA_016339385.1
PDT001993680.1,GCA_033895385.1
PDT001997549.1,GCA_033928965.1
PDT001346503.1,GCA_023917105.1
PDT001087645.1,GCA_021656635.1
PDT001342721.1,GCA_023992275.1
PDT001363379.1,
PDT001113334.1,GCA_019686905.1
PDT001093783.1,GCA_019281215.1
PDT001338997.1,GCA_024005335.1
PDT001149158.1,GCA_020406285.1
PDT001265082.1,GCA_022569955.1
PDT001676044.1,GCA_029520855.1
PDT001087582.1,GCA_021657995.1
PDT001471599.1,GCA_025925375.1
PDT001593430.1,
PDT001413928.1,GCA_025126795.1
PDT002054348.1,
PDT002045305.1,GCA_035007545.1
PDT001730379.1,GCA_029989025.1
PDT002081927.2,GCA_036665475.1
PDT002320685.1,
PDT002387575.1,
PDT002042594.1,GCA_034818465.1
PDT000441991.1,
PDT000755625.1,
PDT001346568.1,GCA_023932595.1
PDT001495256.1,GCA_026320375.1
PDT000045258.1,GCA_000792705.1
PDT000045290.1,GCA_000793345.1
PDT001672347.1,GCA_029500375.1
PDT000331129.1,GCA_003204515.1
PDT000570943.1,GCA_008033745.1
PDT000915633.1,GCA_016010675.1
PDT001994033.1,GCA_033871655.1
PDT001993736.1,GCA_033894285.1
PDT000663367.1,GCA_009833435.1
PDT001324970.1,GCA_023656185.1
PDT000795050.1,GCA_013433545.1
PDT000816149.1,GCA_014217315.1
PDT001324166.1,GCA_023674645.1
PDT002383983.1,
PDT001344002.1,GCA_023952015.1
PDT001593514.1,
PDT001991788.1,GCA_033797035.1
PDT001991819.1,GCA_033797385.1
PDT001852578.1,GCA_030742085.1
PDT001730341.1,GCA_029987795.1
PDT001877458.1,GCA_031208095.1
PDT001877388.1,GCA_031206065.1
PDT001877397.1,GCA_031206355.1
PDT001991843.1,GCA_033798165.1
PDT001963724.1,GCA_033140605.1
PDT002320694.1,
PDT002243919.1,
PDT002255305.1,GCA_040705035.1
PDT001342643.1,
PDT000202795.2,
PDT002042724.1,GCA_034815805.1
PDT002042856.1,GCA_034813125.1
PDT000424224.1,GCA_021710995.1
PDT000424308.1,GCA_021709775.1
PDT001194008.1,
PDT001024364.1,GCA_018341065.1
PDT001492975.1,GCA_026314875.1
PDT002164339.1,
PDT002164365.1,
PDT000866296.1,GCA_021667895.1
PDT001207489.4,
PDT002317124.1,GCA_041269485.1
PDT001159214.3,GCA_021643305.3
PDT000152795.2,
PDT000243174.1,GCA_002329815.1
PDT000243155.1,GCA_002326455.1
PDT001994484.1,GCA_033884125.1
PDT000202023.2,
PDT001086043.1,GCA_019167925.1
PDT000740993.1,GCA_013115265.1
PDT000801613.1,GCA_013912425.1
PDT001682457.1,GCA_029604935.1
PDT001210135.1,GCA_021598685.1
PDT001388379.1,GCA_025002985.1
PDT001132753.1,GCA_019991095.1
PDT001603358.1,GCA_028435445.1
PDT001388915.1,
PDT002094643.1,GCA_036903425.1
PDT001344033.1,GCA_023951415.1
PDT001593663.1,
PDT001593321.1,
PDT001676909.1,
PDT002188130.1,
PDT002249206.1,GCA_040657115.1
PDT001940543.1,GCA_032750555.1
PDT002257185.1,GCA_040714205.1
PDT002069444.1,GCA_036315225.1
PDT001894202.1,GCA_031826235.1
PDT002088919.1,GCA_036879845.1
PDT000754232.1,GCA_021684375.1
PDT002042903.1,GCA_034812145.1
PDT000759743.1,
PDT001193129.1,
PDT000755687.1,
PDT001362485.1,GCA_024298365.1
PDT001505104.1,GCA_026535725.1
PDT000045338.1,GCA_000794305.1
PDT000045373.1,GCA_000794995.1
PDT000045168.1,GCA_000790905.1
PDT000045403.1,GCA_000795605.1
PDT002164315.1,
PDT001226121.4,
PDT002040675.1,GCA_034705175.1
PDT001226312.4,
PDT001787777.2,GCA_032751915.2
PDT001203109.4,
PDT002143850.1,
PDT000904112.1,GCA_015737515.1
PDT000923482.1,GCA_016343325.1
PDT000411568.1,GCA_003834135.1
PDT000774856.1,
PDT001086042.1,GCA_019167905.1
PDT000607956.1,GCA_009025435.1
PDT000816154.1,GCA_014235375.1
PDT001221908.1,GCA_021590525.1
PDT001113346.1,GCA_019687145.1
PDT001265084.1,GCA_022569995.1
PDT001343600.1,GCA_023964815.1
PDT001352215.1,GCA_024126655.1
PDT001676905.1,
PDT001924785.1,GCA_032615035.1
PDT001413829.1,GCA_025124815.1
PDT001413308.1,GCA_025106845.1
PDT001877475.1,GCA_031208615.1
PDT000747158.1,
PDT000830525.1,GCA_014489175.1
PDT001894169.1,GCA_031824455.1
PDT002055311.1,GCA_035728665.1
PDT002387665.1,
PDT002336481.1,
PDT002042786.1,GCA_034814565.1
PDT000595432.1,GCA_902201725.1
PDT002094645.1,GCA_036903455.1
PDT001363267.1,GCA_024351245.1
PDT001344284.1,GCA_023945895.1
PDT001902601.1,GCA_032030295.1
PDT000045262.1,GCA_000792785.1
PDT002043202.1,
PDT002373209.1,
PDT000885753.1,
PDT002164351.1,
PDT002164201.1,
PDT001203223.4,
PDT001207713.4,
PDT001831913.2,GCA_032321255.2
PDT000165406.2,GCA_001811215.1
PDT000411833.1,GCA_003840155.1
PDT000411653.1,GCA_003835835.1
PDT000236148.1,GCA_002263645.1
PDT000364908.1,GCA_003397505.1
PDT001994380.1,GCA_033886085.1
PDT001993682.1,GCA_033895365.1
PDT001087749.1,GCA_021652075.1
PDT001347116.1,GCA_023912295.1
PDT001086038.1,GCA_019167825.1
PDT000866434.1,GCA_021667615.1
PDT001894196.1,GCA_031825555.1
PDT001682419.1,GCA_029604165.1
PDT001113355.1,GCA_019687315.1
PDT001113385.1,GCA_019687935.1
PDT001349673.1,GCA_023928805.1
PDT001344297.1,GCA_023945635.1
PDT001343667.1,GCA_023963495.1
PDT001413275.1,GCA_025105825.1
PDT001991772.1,GCA_033796725.1
PDT002081885.2,GCA_036664635.1
PDT002223270.2,GCA_040257295.1
PDT002331267.1,GCA_041355775.1
PDT002136533.1,
PDT000885749.1,
PDT001388296.1,GCA_025004665.1
PDT001505185.1,GCA_026532835.1
PDT001505183.1,GCA_026534235.1
PDT000045125.1,GCA_000790035.1
PDT002014273.1,GCA_034045935.1
PDT000219020.1,GCA_002192775.1
PDT000045114.1,GCA_000789835.1
PDT001207536.4,
PDT001836939.1,GCA_032018865.1
PDT002044503.1,GCA_034967505.1
PDT000400243.1,GCA_003698025.1
PDT000915764.1,GCA_016089635.1
PDT001994065.1,GCA_033892205.1
PDT000923488.1,GCA_016343445.1
PDT001997540.1,GCA_033929125.1
PDT001207662.4,
PDT000795148.1,GCA_013435515.1
PDT001346318.1,GCA_023918185.1
PDT001343662.1,GCA_023963595.1
PDT001412359.1,GCA_025000305.1
PDT001413833.1,GCA_025124895.1
PDT001413225.1,GCA_025104745.1
PDT001615414.1,GCA_028609485.1
PDT002273765.1,GCA_040900815.1
PDT001940579.1,
PDT002045319.1,GCA_035007825.1
PDT002035240.1,GCA_034486325.1
PDT002081858.2,GCA_036664095.1
PDT002189244.1,GCA_040063915.1
PDT002055244.1,GCA_035727325.1
PDT002344707.1,
PDT000106107.1,GCA_001548335.1
PDT000444192.1,GCA_021708935.1
PDT002042648.1,GCA_034817385.1
PDT002042750.1,GCA_034815305.1
PDT001376025.1,GCA_024509715.1
PDT001505168.1,GCA_026535625.1
PDT002164362.1,
PDT000391925.1,GCA_003629935.1
PDT002164375.1,
PDT002164139.1,
PDT002276702.1,GCA_040961475.1
PDT001717304.3,GCA_033323425.2
PDT001451095.1,GCA_025661315.1
PDT000252037.1,GCA_002516415.1
PDT000243218.1,GCA_002330695.1
PDT001286343.1,GCA_022998565.1
PDT001993822.1,GCA_033875095.1
PDT000915734.1,GCA_016012695.1
PDT001997348.1,GCA_033932925.1
PDT000673486.1,GCA_021707475.1
PDT000866074.1,GCA_021669035.1
PDT001016906.1,GCA_018141645.1
PDT001339027.1,GCA_024004635.1
PDT001163784.1,GCA_020640455.1
PDT000904136.1,GCA_015737985.1
PDT001346379.1,GCA_023917965.1
PDT001872947.1,GCA_031188385.1
PDT001872934.2,GCA_031165425.1
PDT001572435.1,GCA_027626995.1
PDT001413254.1,GCA_025105405.1
PDT002045317.1,GCA_035007785.1
PDT002320123.1,
PDT001984122.1,GCA_033655115.1
PDT002043259.1,
PDT002387590.1,
PDT002276254.1,
PDT000771298.1,GCA_021672355.1
PDT000887364.1,
PDT001495309.1,GCA_026318685.1
PDT001902597.1,GCA_032037295.1
PDT000045307.1,GCA_000793685.1
PDT002164214.1,
PDT000045217.1,GCA_000791885.1
PDT002164143.1,
PDT002089328.1,GCA_036890765.1
PDT001882511.2,GCA_031433885.2
PDT001226259.4,
PDT001226101.4,
PDT001552182.1,GCA_027562505.1
PDT000424971.1,GCA_003968585.1
PDT001997821.1,GCA_033923605.1
PDT001994322.1,GCA_033887285.1
PDT001997331.1,GCA_033933265.1
PDT001809961.1,GCA_030410175.1
PDT000411640.1,GCA_003835585.1
PDT001135031.1,GCA_020072205.1
PDT001211681.1,GCA_021593145.1
PDT001577305.1,GCA_027855675.1
PDT002273772.1,GCA_040900865.1
PDT001346344.1,GCA_023942255.1
PDT001349756.1,GCA_023933105.1
PDT001087661.1,GCA_021653755.1
PDT001593680.1,
PDT001593567.1,
PDT001413741.1,GCA_025123075.1
PDT001413927.1,GCA_025126775.1
PDT001465236.1,GCA_025799665.1
PDT001991857.1,GCA_033798445.1
PDT002249252.1,GCA_040658055.1
PDT001611668.1,GCA_028567775.1
PDT001816248.1,GCA_032529025.1
PDT002223318.2,GCA_040258235.1
PDT001898036.1,GCA_031850195.1
PDT001877459.1,GCA_031208105.1
PDT001877485.1,GCA_031210065.1
PDT001991783.1,GCA_033796945.1
PDT002043237.1,
PDT002098336.1,
PDT002245626.1,
PDT001342183.1,GCA_023904555.1
PDT000174698.1,GCA_900147505.1
PDT002042956.1,GCA_034811065.1
PDT000880179.1,
PDT001193948.1,
PDT001194078.1,
PDT001192428.1,
PDT001505173.1,GCA_026534395.1
PDT001737629.1,GCA_950100775.1
PDT002027376.1,GCA_963451555.1
PDT002164412.1,
PDT002165065.1,
PDT000391953.1,GCA_003630485.1
PDT002164157.1,
PDT002164404.1,
PDT001577098.3,GCA_027992765.3
PDT002069441.1,GCA_036315165.1
PDT002037995.1,GCA_034563415.1
PDT000152709.2,
PDT000923244.1,GCA_016337905.1
PDT000923456.1,GCA_016342805.1
PDT001994281.1,GCA_033888005.1
PDT001086053.1,GCA_019168125.1
PDT000686186.1,GCA_010608205.1
PDT002305135.1,
PDT001113342.1,GCA_019687075.1
PDT001211678.1,
PDT001615188.1,GCA_028607125.1
PDT000686197.1,GCA_010608525.1
PDT001760700.1,GCA_030122095.1
PDT001337257.1,GCA_023806275.1
PDT001593560.1,
PDT001593501.1,
PDT001422866.1,GCA_025236565.1
PDT002249338.1,GCA_040659935.1
PDT002223297.2,GCA_040257825.1
PDT002117587.1,GCA_037267025.1
PDT002319822.1,
PDT001211836.1,
PDT002014303.1,GCA_034046565.1
PDT002050259.1,GCA_035282525.1
PDT002179525.1,
PDT002387633.1,
PDT000883170.1,
PDT000769091.1,GCA_021676655.1
PDT001193968.1,
PDT002164258.1,
PDT002164311.1,
PDT000045375.1,GCA_000795045.1
PDT000045320.1,GCA_000793945.1
PDT002333061.1,
PDT002164326.1,
PDT002164301.1,
PDT002164206.1,
PDT001471834.3,GCA_025933235.3
PDT000429920.1,GCA_003974345.1
PDT000429894.1,GCA_003973795.1
PDT000388831.1,GCA_003611355.1
PDT001993704.1,GCA_033894945.1
PDT001993784.1,GCA_033893365.1
PDT000923508.1,GCA_016343865.1
PDT001994237.1,GCA_033888885.1
PDT000904184.1,GCA_015738945.1
PDT000414918.1,GCA_003863635.1
PDT001086057.1,GCA_019168205.1
PDT000411656.1,GCA_003835905.1
PDT001228295.1,GCA_021497425.1
PDT001345910.1,GCA_023923705.1
PDT001994045.1,GCA_033871535.1
PDT001349779.1,GCA_023933585.1
PDT001344291.1,GCA_023945755.1
PDT001344172.1,GCA_023948495.1
PDT001593533.1,
PDT002223346.2,GCA_040258805.1
PDT001894058.1,GCA_031733475.1
PDT001849340.1,GCA_030711975.1
PDT002055299.1,GCA_035728425.1
PDT000754205.1,GCA_021684975.1
PDT000755608.2,
PDT000768310.1,GCA_021678075.1
PDT000595558.1,GCA_902202975.1
PDT001371342.1,GCA_024483325.1
PDT001737511.1,GCA_950097915.1
PDT002027750.1,GCA_963450065.1
PDT000045372.1,GCA_000794985.1
PDT000045135.1,GCA_000790245.1
PDT001157088.7,GCA_021643885.3
PDT001171794.2,GCA_021642465.1
PDT000483093.1,GCA_004374165.1
PDT001997069.1,GCA_033938405.1
PDT001997123.1,GCA_033937305.1
PDT000923383.1,GCA_016340685.1
PDT002320683.1,
PDT001997441.1,GCA_033931105.1
PDT000686163.1,GCA_010607425.1
PDT001277645.1,GCA_022807785.1
PDT000797691.1,GCA_013620045.1
PDT000915753.1,GCA_016055845.1
PDT001044208.1,GCA_018423525.1
PDT001514326.1,GCA_026636195.1
PDT001816729.1,GCA_030436095.1
PDT002094647.1,GCA_036904685.1
PDT002320034.1,
PDT002319913.1,
PDT002243909.1,
PDT002243912.1,
PDT002042840.1,GCA_034813425.1
PDT002042921.1,GCA_034811805.1
PDT000774279.1,GCA_021670635.1
PDT001491541.1,
PDT000595655.1,GCA_902204125.1
PDT001505158.1,GCA_026533375.1
PDT000045468.1,GCA_000796905.1
PDT002333035.1,
PDT002280199.1,GCA_964207925.1
PDT002164386.1,
PDT001677736.1,
PDT001226471.4,
PDT001207516.4,
PDT000096406.1,GCA_001452025.1
PDT000923365.1,GCA_016340325.1
PDT001211849.1,GCA_021592405.1
PDT001211837.1,GCA_021592465.1
PDT000801659.1,GCA_013913365.1
PDT001221910.1,GCA_021590385.1
PDT001363378.1,
PDT001210137.1,GCA_021598625.1
PDT001615386.1,GCA_028608925.1
PDT001263779.1,GCA_022552535.1
PDT001346191.1,GCA_023936485.1
PDT001388908.1,
PDT001849315.1,GCA_030711435.1
PDT001344543.1,GCA_023938805.1
PDT001343649.1,GCA_023963835.1
PDT001677111.1,
PDT001551550.1,GCA_027908475.1
PDT002069424.1,GCA_036289465.1
PDT002081883.2,GCA_036664595.1
PDT001991832.1,GCA_033797945.1
PDT001609432.1,GCA_028547015.1
PDT002165121.1,
PDT002043214.1,
PDT002245751.1,
PDT002245744.1,
PDT000768377.1,
PDT001198185.1,GCA_021603985.1
PDT002042673.1,GCA_034816865.1
PDT000746965.1,
PDT000993240.1,GCA_021663435.1
PDT001914811.1,GCA_032394505.1
PDT002245918.1,
PDT000045392.1,GCA_000795385.1
PDT002164217.1,
PDT000045322.1,GCA_000793985.1
PDT002164181.1,
PDT002188707.1,GCA_040071225.1
PDT000483003.1,GCA_004372345.1
PDT000243221.1,GCA_002330765.1
PDT001997118.1,GCA_033937405.1
PDT001997472.1,GCA_033930505.1
PDT001994392.1,GCA_033885845.1
PDT001997773.1,GCA_033924485.1
PDT000366776.2,GCA_003411245.2
PDT000686206.1,GCA_010608785.1
PDT000686147.1,GCA_010604985.1
PDT001931281.1,GCA_032614435.1
PDT001210167.1,GCA_021598025.1
PDT001758473.1,GCA_030068985.1
PDT002260097.1,
PDT001471562.1,GCA_025921025.1
PDT001522029.1,GCA_026769375.1
PDT002273779.1,GCA_040900925.1
PDT002145708.1,GCA_038437595.1
PDT001730340.1,GCA_029987775.1
PDT001877380.1,GCA_031205665.1
PDT001984098.1,GCA_033655365.1
PDT002043187.1,
PDT002243867.1,
PDT002276253.1,
PDT001342636.1,
PDT000769074.1,GCA_021677395.1
PDT002164389.1,
PDT000061554.1,GCA_000950725.1
PDT001505275.1,GCA_026532915.1
PDT000416508.1,GCA_003934225.1
PDT000242593.1,GCA_002312685.1
PDT001997621.1,GCA_033927545.1
PDT001997361.1,GCA_033932665.1
PDT001994260.1,GCA_033888465.1
PDT000923421.1,GCA_016341445.1
PDT001994132.1,GCA_033890935.1
PDT001346683.1,
PDT001211726.1,
PDT001286246.1,GCA_022998705.1
PDT001345854.1,GCA_023945575.1
PDT001345940.1,GCA_023923425.1
PDT001344320.1,GCA_023944875.1
PDT001343939.1,GCA_023955355.1
PDT001087702.1,GCA_021653015.1
PDT001676968.1,
PDT001677094.1,
PDT001414056.1,GCA_025131675.1
PDT001413244.1,GCA_025105205.1
PDT001729001.1,GCA_029961345.1
PDT001727376.1,GCA_029954755.1
PDT001894080.1,GCA_031733915.1
PDT001849337.1,GCA_030711905.1
PDT002299691.1,GCA_041062345.1
PDT002074305.1,GCA_036417805.1
PDT002264578.1,
PDT002265949.1,
PDT000173090.1,GCA_900147125.1
PDT001505163.1,GCA_026532375.1
PDT000391961.1,GCA_003630645.1
PDT000045270.1,GCA_000792945.1
PDT000756211.1,
PDT001046089.3,GCA_021661535.3
PDT000348216.1,GCA_900455325.1
PDT001902663.1,GCA_032033295.1
PDT000482999.1,GCA_004372275.1
PDT002320641.1,
PDT001086036.1,GCA_019167775.1
PDT000795156.1,GCA_013435635.1
PDT001363356.1,GCA_024371775.1
PDT000599576.1,GCA_008802495.1
PDT001455018.1,GCA_025697785.1
PDT001816232.1,GCA_032529385.1
PDT001263757.1,GCA_022552095.1
PDT001344426.1,GCA_023942015.1
PDT001414063.1,GCA_025131815.1
PDT002081873.2,GCA_036664395.1
PDT001894121.1,GCA_031822655.1
PDT002159620.1,GCA_039569365.1
PDT001877481.1,GCA_031209455.1
PDT002117592.1,GCA_037287505.1
PDT002387607.1,
PDT002265871.1,
PDT000173059.1,GCA_900146845.1
PDT000759638.1,
PDT000755628.1,
PDT002027668.1,GCA_963443235.1
PDT000045111.1,GCA_000789745.1
PDT002164409.1,
PDT002164408.1,
PDT001997502.1,GCA_033929865.1
PDT000243209.1,GCA_002330515.1
PDT000410173.1,GCA_003812905.1
PDT000620132.1,GCA_009299655.1
PDT000915758.1,GCA_016089535.1
PDT000771062.1,GCA_021674815.1
PDT001958463.1,GCA_033090595.1
PDT001086041.1,GCA_019167865.1
PDT000751125.1,GCA_013178705.1
PDT000686189.1,GCA_010608295.1
PDT000767758.1,GCA_021682955.1
PDT000411611.1,GCA_003835005.1
PDT001667573.1,GCA_029409315.1
PDT001729022.1,GCA_029962505.1
PDT001413337.1,GCA_025107925.1
PDT000400249.1,GCA_003698425.1
PDT002052431.1,GCA_035616115.1
PDT001877379.1,GCA_031205585.1
PDT001991831.1,GCA_033797925.1
PDT002266649.1,GCA_040885025.1
PDT000880128.1,
PDT000768330.1,GCA_021677775.1
PDT001726186.1,
PDT002164096.1,
PDT002164259.1,
PDT000045398.1,GCA_000795505.1
PDT002164342.1,
PDT001706440.3,GCA_032864595.2
PDT001203144.4,
PDT001487475.1,GCA_026221235.1
PDT001652155.3,GCA_029019205.3
PDT001994115.1,GCA_033891205.1
PDT001997767.1,GCA_033924665.1
PDT000411602.1,GCA_003834835.1
PDT001345971.1,GCA_023943575.1
PDT001345992.1,GCA_023934685.1
PDT001567150.1,GCA_027571195.1
PDT001413783.1,GCA_025123895.1
PDT001991840.1,GCA_033798105.1
PDT001551420.1,GCA_027495455.1
PDT000763666.1,GCA_013328535.1
PDT002265916.1,
PDT002265954.1,
PDT002042869.1,GCA_034812805.1
PDT002164233.1,
PDT000392004.1,GCA_003631505.1
PDT002164376.1,
PDT000756133.1,
PDT001226153.4,
PDT000821555.1,GCA_021669295.1
PDT001203095.4,
PDT000411725.1,GCA_003837285.1
PDT000186206.1,GCA_001990375.1
PDT001994278.1,GCA_033888045.1
PDT001993667.1,GCA_033895625.1
PDT000923241.1,GCA_016337845.1
PDT001994048.1,GCA_033892505.1
PDT001348418.1,GCA_024002475.1
PDT001210289.1,GCA_021595465.1
PDT001451090.1,GCA_025661185.1
PDT001413329.1,GCA_025107765.1
PDT002081859.2,GCA_036664115.1
PDT002081880.2,GCA_036664515.1
PDT001991846.1,GCA_033798225.1
PDT001730333.1,GCA_029987535.1
PDT002387583.1,
PDT002344705.1,
PDT000755556.1,
PDT002042942.1,GCA_034811325.1
PDT000882477.1,
PDT001505144.1,GCA_026534555.1
PDT002028888.1,GCA_963431165.1
PDT000287656.1,GCA_002927235.1
PDT002164285.1,
PDT000045451.1,GCA_000796555.1
PDT001226397.4,
PDT000411560.1,GCA_003833965.1
PDT000293767.1,GCA_002980305.1
PDT002320636.1,
PDT000923396.1,GCA_016340945.1
