target_acc,asm_acc
PDT000170604.2,GCA_900125805.1
PDT001601095.1,
PDT001539225.1,GCA_027165605.1
PDT001669326.1,GCA_029393615.1
PDT001669653.1,GCA_029387075.1
PDT001511214.1,GCA_026639195.1
PDT001511161.1,GCA_026640595.1
PDT001511203.1,GCA_026639755.1
PDT001685343.1,GCA_029642765.1
PDT000119124.2,GCA_900039175.1
PDT000790928.2,GCA_903806685.1
PDT000790463.2,GCA_903804465.1
PDT000772362.2,GCA_903811625.1
PDT000790318.2,GCA_903803515.1
PDT000791251.2,GCA_903809955.1
PDT000790625.2,GCA_903805305.1
PDT001582817.1,
PDT001557000.1,
PDT001523619.1,GCA_026853435.1
PDT001607655.1,
PDT001589720.1,
PDT001710580.1,
PDT001710121.1,
PDT001710252.1,
PDT001579379.1,GCA_027954545.1
PDT000974476.1,GCA_017095885.1
PDT001337731.1,GCA_024018355.1
PDT001337480.1,
PDT001337700.1,GCA_024018975.1
PDT001337540.1,GCA_024022115.1
PDT001337741.1,GCA_024018165.1
PDT001337496.1,
PDT000884453.1,
PDT001553812.1,
PDT001569962.1,
PDT000805125.2,GCA_903989095.1
PDT001515188.1,
PDT001515509.1,
PDT001013912.1,GCA_018151595.1
PDT001591278.1,
PDT001540424.1,GCA_027202905.1
PDT001572710.1,
PDT001557331.1,GCA_027606655.1
PDT001550223.1,GCA_027477475.1
PDT001544703.1,
PDT001544845.1,
PDT001551293.1,GCA_027911675.1
PDT001540240.1,
PDT001540101.1,
PDT001540171.1,
PDT001825017.1,GCA_032396405.1
PDT001976755.1,GCA_033518575.1
PDT001534313.1,GCA_027091615.1
PDT002031999.1,
PDT001834707.1,GCA_032300795.1
PDT001914364.1,GCA_032382325.1
PDT001903715.1,GCA_032112445.1
PDT002033269.1,
PDT002280673.1,
PDT001570134.1,GCA_028052025.1
PDT000108811.2,GCA_015615875.2
PDT001570141.1,GCA_028051545.1
PDT001606671.1,
PDT001601889.1,GCA_028457025.1
PDT000070546.2,GCA_001062155.1
PDT000049242.2,GCA_000831635.1
PDT001831062.2,GCA_032328215.2
PDT001694990.1,GCA_030900725.1
PDT000589540.1,GCA_015601425.1
PDT001646829.1,GCA_029002335.1
PDT001539604.1,GCA_027163925.1
PDT001503289.1,GCA_026498685.1
PDT001499821.3,GCA_026456745.1
PDT001500230.1,GCA_026449205.1
PDT001500011.4,GCA_026465965.1
PDT001500297.4,GCA_026469265.1
PDT001499732.5,GCA_026486925.1
PDT001500317.4,GCA_026471465.1
PDT001500572.4,GCA_026471245.1
PDT001500259.1,GCA_026448665.1
PDT001532917.1,GCA_027120195.1
PDT001516883.1,GCA_026749455.1
PDT001606829.1,GCA_028466065.1
PDT001567984.1,GCA_027789085.1
PDT001568751.1,GCA_027778465.1
PDT001568711.1,GCA_027779105.1
PDT001568515.1,GCA_027780605.1
PDT001503228.1,GCA_026499945.1
PDT001597651.1,GCA_028331865.1
PDT001599894.1,GCA_028393985.1
PDT000349445.2,GCA_003309905.1
PDT000349429.2,GCA_003309585.1
PDT000812961.1,
PDT001606944.1,
PDT000904486.1,GCA_015725205.1
PDT001998386.1,GCA_033912485.1
PDT000878566.2,GCA_016083055.1
PDT001597682.1,
PDT001695246.1,GCA_030897285.1
PDT001600444.1,GCA_028417375.1
PDT001098134.1,
PDT001098129.1,
PDT001525536.1,GCA_026894085.1
PDT000766283.2,GCA_013338245.1
PDT000766324.2,GCA_013339065.1
PDT001530397.1,GCA_027243845.1
PDT001530468.1,GCA_027204605.1
PDT001531230.1,GCA_027179355.1
PDT000972619.1,GCA_016920095.1
PDT000667014.2,GCA_009874635.1
PDT000693503.2,GCA_011025805.1
PDT000693474.2,GCA_011025225.1
PDT000693470.2,GCA_011025135.1
PDT001526692.1,GCA_026919155.1
PDT001016988.1,GCA_018210505.1
PDT000648633.2,GCA_009754045.1
PDT001509481.1,GCA_026599215.1
PDT001224370.1,GCA_021476825.1
PDT001772265.1,GCA_030206895.1
PDT000880793.1,GCA_015224275.1
PDT001599828.1,GCA_028394925.1
PDT001578212.1,GCA_027989205.1
PDT001578389.1,GCA_027980615.1
PDT001525068.1,GCA_026878305.1
PDT001595865.1,GCA_028214355.1
PDT001519181.1,GCA_026773035.1
PDT002011439.1,GCA_033994885.1
PDT001519120.1,GCA_026778565.1
PDT000925893.1,GCA_016424635.1
PDT001520207.1,GCA_026848135.1
PDT001520120.1,GCA_026849815.1
PDT001571757.1,GCA_027839415.1
PDT001571784.1,GCA_027839935.1
PDT001059179.1,GCA_018681775.1
PDT000953062.1,GCA_016832235.1
PDT000953130.1,GCA_016833595.1
PDT001162640.1,GCA_020587335.1
PDT001162714.1,GCA_020590555.1
PDT000284354.2,GCA_900251055.1
PDT001012249.1,GCA_018168375.1
PDT001148291.1,GCA_020388675.1
PDT002007788.1,GCA_033959745.1
PDT001600329.1,GCA_028418575.1
PDT001976173.1,GCA_033521075.1
PDT001174392.1,GCA_020821575.1
PDT001317163.1,GCA_023581865.1
PDT001516207.1,GCA_026744115.1
PDT001720818.1,GCA_033705355.1
PDT001535099.1,GCA_027022485.1
PDT001534957.1,GCA_027033615.1
PDT001536257.1,GCA_026972255.1
PDT001534891.1,GCA_027040245.1
PDT001535288.1,GCA_027032235.1
PDT001534384.1,
PDT001535179.1,GCA_026990335.1
PDT001639364.1,GCA_028809295.1
PDT001535025.1,GCA_027027745.1
PDT001409764.1,GCA_024916135.1
PDT001551944.1,GCA_027901095.1
PDT001552030.1,GCA_027898755.1
PDT001578719.1,GCA_027966205.1
PDT001836225.1,GCA_032031175.1
PDT001501219.1,GCA_026436155.1
PDT001536262.1,GCA_026972235.1
PDT001501023.3,GCA_028159665.1
PDT001773265.1,GCA_030241585.1
PDT001949414.1,GCA_032908745.1
PDT001507446.1,GCA_026609635.1
PDT001416264.1,GCA_025153995.1
PDT000108778.2,GCA_015613905.2
PDT001564360.1,GCA_027695135.1
PDT001561002.1,GCA_027725545.1
PDT002091059.1,
PDT002090491.1,
PDT001561448.1,GCA_027641325.1
PDT001563587.1,GCA_027658205.1
PDT001250959.1,GCA_022239535.1
PDT001644864.1,GCA_028934125.1
PDT001687040.1,GCA_029665765.1
PDT001949481.1,GCA_032910075.1
PDT001773484.1,GCA_030246605.1
PDT002287041.1,
PDT001814120.1,GCA_032555475.1
PDT001814139.1,GCA_032554735.1
PDT001975309.1,GCA_033495495.1
PDT002143756.1,
PDT002382184.1,GCA_041904535.1
PDT002286663.1,
PDT002287000.1,
PDT002286956.1,
PDT001214507.1,GCA_021327575.1
PDT002339371.1,
PDT001714828.1,
PDT001713605.1,
PDT001715245.1,
PDT001712633.1,GCA_032224105.1
PDT001711633.1,GCA_033868575.1
PDT001715669.1,GCA_033776535.1
PDT001715719.1,GCA_033775535.1
PDT000132768.2,GCA_900082935.1
PDT001555716.1,
PDT001532296.1,GCA_027138155.1
PDT001532361.1,GCA_027136675.1
PDT000116350.2,GCA_900037915.1
PDT000069552.2,GCA_001047875.1
PDT001554872.1,GCA_027508965.1
PDT001553794.1,GCA_027526725.1
PDT001553763.1,GCA_027527485.1
PDT001554615.1,GCA_027514045.1
PDT001599762.1,
PDT001555140.1,GCA_027503505.1
PDT001713614.1,
PDT001554339.1,GCA_027519585.1
PDT000577715.2,GCA_008079585.1
PDT001646338.1,
PDT001646274.1,GCA_028909995.1
PDT001646316.1,
PDT001521660.1,GCA_026826335.1
PDT001567379.1,
PDT001520455.1,
PDT001498980.4,GCA_026474245.1
PDT001540330.1,GCA_027243225.1
PDT001540448.1,GCA_027196645.1
PDT001540825.1,GCA_027194325.1
PDT001540729.1,GCA_027198545.1
PDT000810769.1,
PDT000810501.1,
PDT000170434.2,GCA_900124955.1
PDT001597424.1,GCA_028332145.1
PDT001668017.1,GCA_029383855.1
PDT001511288.1,GCA_026638035.1
PDT001551851.1,
PDT000811794.1,GCA_015574235.1
PDT000791099.2,GCA_903808415.1
PDT000772546.2,GCA_903801745.1
PDT000790614.2,GCA_903805195.1
PDT001547350.1,GCA_027352755.1
PDT001547613.1,
PDT000822009.1,GCA_015546155.1
PDT001556967.1,
PDT000184841.2,GCA_015610285.2
PDT001550597.1,
PDT001550638.1,
PDT001646706.1,
PDT001533628.1,GCA_027106995.1
PDT001574107.1,
PDT001595570.1,
PDT001639386.1,GCA_028802535.1
PDT001710454.1,
PDT001710475.1,
PDT001710260.1,
PDT001337417.1,
PDT001191974.1,
PDT000884216.1,
PDT000886861.1,
PDT000460535.2,GCA_900620235.1
PDT002033893.1,
PDT002033894.1,
PDT001597986.1,GCA_028358195.1
PDT001585897.1,
PDT001572715.1,
PDT001691384.1,GCA_029819625.1
PDT001501306.1,GCA_026434095.1
PDT001529395.1,GCA_026955035.1
PDT001557310.1,GCA_027606735.1
PDT001550068.1,GCA_027489635.1
PDT001544671.1,
PDT001218105.1,GCA_021563195.1
PDT001913860.1,GCA_032375545.1
PDT001688745.1,GCA_029724195.1
PDT001539762.1,
PDT001540323.1,
PDT001539938.1,
PDT002332681.1,
PDT001336417.1,GCA_943788845.1
PDT001976402.1,GCA_033520055.1
PDT002032546.1,
PDT002032548.1,
PDT001834756.1,GCA_032299975.1
PDT001720227.1,GCA_029949925.1
PDT001914399.1,GCA_032382135.1
PDT001570126.1,GCA_028052135.1
PDT001571584.1,
PDT000070735.2,GCA_001066345.1
PDT001527794.1,
PDT001527891.1,
PDT001845627.2,GCA_031835265.2
PDT001751802.2,GCA_033370495.2
PDT000103119.2,GCA_001515765.1
PDT000772507.2,GCA_903801125.1
PDT000236688.2,GCA_002260265.1
PDT000284545.2,GCA_002904555.1
PDT001500003.4,GCA_026467045.1
PDT001499505.5,GCA_026488445.1
PDT001499115.4,GCA_026505465.1
PDT001520421.1,GCA_026844255.1
PDT001568220.1,GCA_027784885.1
PDT001568985.1,
PDT001568169.1,GCA_028070495.1
PDT001503474.1,GCA_026494805.1
PDT001597631.1,GCA_028312485.1
PDT000335376.2,GCA_003238685.1
PDT000812952.1,GCA_015566475.1
PDT001606974.1,
PDT001565570.1,GCA_027741185.1
PDT001718000.1,
PDT001998776.1,GCA_033904965.1
PDT000904356.1,GCA_015716465.1
PDT001524192.1,GCA_026863195.1
PDT000904250.1,GCA_015714165.1
PDT000534673.2,GCA_006511765.1
PDT001823780.1,GCA_032422465.1
PDT001703459.1,GCA_030725605.1
PDT000686754.2,GCA_010599565.1
PDT001607799.1,GCA_028526885.1
PDT001154525.1,GCA_020513835.1
PDT000813891.1,GCA_009462205.1
PDT000813968.1,GCA_009463675.1
PDT001530087.1,GCA_027252755.1
PDT000693705.2,GCA_011031255.1
PDT000635053.2,GCA_009674995.1
PDT001691372.1,GCA_029819845.1
PDT000648637.2,GCA_009754105.1
PDT001606594.1,
PDT001231482.1,GCA_021574235.1
PDT001231684.1,GCA_021575935.1
PDT001224648.1,GCA_021482175.1
PDT002154743.1,GCA_039032935.1
PDT002057299.1,GCA_035788955.1
PDT001117056.1,GCA_019758195.1
PDT001538651.1,GCA_027160265.1
PDT001578358.1,GCA_027981895.1
PDT001578062.1,GCA_027991385.1
PDT000933127.1,GCA_016621695.1
PDT001609768.1,GCA_028552325.1
PDT001022849.2,GCA_018308185.1
PDT001338567.1,GCA_023847475.1
PDT001596094.1,
PDT000916425.1,GCA_016014505.1
PDT000916437.1,GCA_016014745.1
PDT001113482.1,GCA_019689495.1
PDT001521402.1,
PDT001520547.1,
PDT001568466.1,GCA_027781105.1
PDT001571777.1,GCA_027842855.1
PDT001639367.1,GCA_028805475.1
PDT001597543.1,
PDT001115865.1,GCA_019718145.1
PDT001077783.1,GCA_019018125.1
PDT002286848.1,
PDT001083724.1,GCA_019122735.1
PDT001286405.1,GCA_022995625.1
PDT001592592.1,GCA_028183505.1
PDT002007813.1,GCA_033960285.1
PDT001783593.1,GCA_030289595.1
PDT001174370.1,GCA_020821135.1
PDT001516383.1,GCA_026740595.1
PDT001250938.1,GCA_022238305.1
PDT001378871.2,GCA_024548725.1
PDT001294509.1,GCA_023110915.1
PDT001506725.1,
PDT001526925.1,GCA_026910965.1
PDT001443810.1,GCA_025559125.1
PDT001686965.1,GCA_029634785.1
PDT001640199.1,GCA_028766585.1
PDT001315444.1,GCA_023545425.1
PDT001534402.1,GCA_027087375.1
PDT001534581.1,GCA_027071385.1
PDT001533547.1,GCA_027109395.1
PDT001535860.1,GCA_026980385.1
PDT001536003.1,GCA_026976535.1
PDT000995305.1,GCA_017667655.1
PDT000995459.1,GCA_017661415.1
PDT001578917.1,GCA_027960725.1
PDT001501130.1,GCA_026437715.1
PDT001578888.1,GCA_027961625.1
PDT001507693.1,GCA_026589435.1
PDT001407934.1,GCA_024814695.1
PDT001444005.1,GCA_025570175.1
PDT001565607.1,GCA_027731485.1
PDT001563689.1,GCA_027657205.1
PDT001565422.1,GCA_027735025.1
PDT001570167.1,GCA_028051005.1
PDT001614518.1,GCA_028632165.1
PDT002090455.1,
PDT001601564.1,GCA_028454185.1
PDT001565806.1,GCA_027770405.1
PDT001385765.1,GCA_024594035.1
PDT002007894.1,GCA_033956465.1
PDT001808982.1,GCA_030403975.1
PDT001696559.1,GCA_030889405.1
PDT001844478.1,GCA_031904145.1
PDT001808960.1,GCA_030387435.1
PDT001601613.1,GCA_028452795.1
PDT001687000.1,GCA_029664955.1
PDT001906498.1,GCA_031935105.1
PDT001906450.1,GCA_031934145.1
PDT001507615.1,GCA_026590035.1
PDT000284362.2,GCA_900251135.1
PDT001908169.1,GCA_032140835.1
PDT001974787.1,GCA_033445945.1
PDT001975319.1,GCA_033495355.1
PDT002139863.1,
PDT002152306.1,GCA_038738695.1
PDT002117605.1,GCA_037217515.1
PDT002329098.1,GCA_041322315.1
PDT002329079.1,GCA_041321935.1
PDT002261697.1,GCA_040786955.1
PDT002111593.1,GCA_037119265.1
PDT002181021.1,GCA_039891255.1
PDT002132528.1,GCA_037990655.1
PDT002286466.1,
PDT002287289.1,
PDT002339444.1,
PDT002339393.1,
PDT002339401.1,
PDT002383317.1,GCA_041923405.1
PDT002383297.1,GCA_041922965.1
PDT000371524.2,GCA_003425245.1
PDT000371506.2,GCA_003424885.1
PDT001571008.1,GCA_027834435.1
PDT001711935.1,
PDT001711930.1,
PDT001713411.1,
PDT001715229.1,
PDT001714027.1,
PDT000132708.2,GCA_900082885.1
PDT001532599.1,GCA_027129285.1
PDT001532417.1,GCA_027135115.1
PDT001532305.1,GCA_027138015.1
PDT001546141.1,GCA_027288305.1
PDT000118999.2,GCA_900041905.1
PDT001452720.1,GCA_025689865.1
PDT000090430.2,GCA_001351695.1
PDT000079745.2,GCA_001210985.1
PDT000079759.2,GCA_001211325.1
PDT001554066.1,GCA_027525065.1
PDT001553448.1,
PDT001553277.1,GCA_027532405.1
PDT001554135.1,GCA_027523645.1
PDT001553437.1,
PDT001739730.1,GCA_033539195.1
PDT001567592.1,
PDT001645890.1,
PDT000472279.2,GCA_900607255.1
PDT000423471.1,GCA_015607225.1
PDT001328943.1,GCA_023706125.1
PDT001539197.1,GCA_027162025.1
PDT001539098.1,GCA_027169905.1
PDT001668079.1,GCA_029402125.1
PDT001669419.1,GCA_029391895.1
PDT001454606.1,GCA_025723385.1
PDT001510059.1,
PDT000083688.2,GCA_001287585.1
PDT001511336.1,GCA_026637115.1
PDT000790959.2,GCA_903807015.1
PDT000772467.2,GCA_903812895.1
PDT000791368.2,GCA_903811035.1
PDT000772743.2,GCA_903798865.1
PDT001547579.1,
PDT001547110.1,GCA_027362135.1
PDT001591207.1,
PDT001591266.1,
PDT001557101.1,
PDT000184796.2,GCA_015611345.2
PDT000184783.2,GCA_015611505.2
PDT001589721.1,
PDT001525867.1,
PDT001571311.1,GCA_027831055.1
PDT001739204.1,
PDT001739223.1,
PDT001574096.1,
PDT001710378.1,
PDT001710900.1,
PDT001337309.1,
PDT001345696.1,
PDT001337485.1,
PDT001337352.1,
PDT001337580.1,GCA_024021315.1
PDT001337329.1,
PDT001600502.1,GCA_028426805.1
PDT000873379.1,
PDT000887366.1,
PDT000886922.1,
PDT001600568.1,GCA_028434905.1
PDT002333881.1,
PDT001572716.1,
PDT001596586.1,GCA_028306585.1
PDT001515432.1,
PDT001606466.1,GCA_028469945.1
PDT001550096.1,GCA_027478345.1
PDT001550158.1,
PDT001550074.1,GCA_027496435.1
PDT001550038.1,GCA_027479425.1
PDT001544743.1,
PDT001551348.1,GCA_027910655.1
PDT001306250.1,GCA_023339935.1
PDT001579617.1,GCA_027951445.1
PDT001824879.1,GCA_032399915.1
PDT001576147.1,GCA_028048335.1
PDT001975969.1,GCA_033535535.1
PDT001976079.1,GCA_033563475.1
PDT001975767.1,GCA_033567455.1
PDT001976967.1,GCA_033523015.1
PDT001976485.1,GCA_033558325.1
PDT001977193.1,GCA_033523275.1
PDT001565363.1,GCA_027732265.1
PDT001828202.1,GCA_032362915.1
PDT002032441.1,
PDT001834713.1,GCA_032300695.1
PDT002034030.1,
PDT001508176.1,
PDT000070789.2,GCA_001067505.1
PDT001440614.2,GCA_025538135.2
PDT001383532.1,GCA_024634545.1
PDT000084530.2,GCA_001297625.1
PDT000238895.2,GCA_002275785.1
PDT001696992.1,GCA_029852405.1
PDT001503201.1,GCA_026501325.1
PDT001499136.4,GCA_026468025.1
PDT001500176.1,GCA_026449765.1
PDT001596231.1,GCA_028257485.1
PDT001568893.1,GCA_027774725.1
PDT001503469.1,GCA_026494885.1
PDT000304323.2,GCA_003031465.1
PDT000326686.2,GCA_003194405.1
PDT000209974.2,GCA_002121325.1
PDT001556429.1,
PDT001509022.1,GCA_026594515.1
PDT000822097.1,GCA_015544375.1
PDT001557667.1,GCA_027600085.1
PDT000294216.2,GCA_002983295.1
PDT001703443.1,
PDT001378289.1,GCA_024515875.1
PDT000812850.1,GCA_015568715.1
PDT001536790.1,GCA_027012805.1
PDT000605602.2,GCA_008936155.1
PDT000904673.1,GCA_015729025.1
PDT000711649.2,GCA_011291995.1
PDT000517002.2,GCA_005861765.1
PDT000766286.2,GCA_013338305.1
PDT001530385.1,GCA_027244435.1
PDT000693253.2,GCA_011007045.1
PDT000693492.2,GCA_011025575.1
PDT001694400.1,
PDT000640668.1,
PDT001516024.1,GCA_026725655.1
PDT001516002.1,GCA_026726655.1
PDT001307370.1,
PDT001231483.1,GCA_021574255.1
PDT001224564.1,GCA_021480515.1
PDT001231654.1,GCA_021575335.1
PDT001224458.1,GCA_021478375.1
PDT001117013.1,GCA_019757135.1
PDT001578315.1,GCA_027984635.1
PDT001578063.1,GCA_027991345.1
PDT001578099.1,GCA_027990665.1
PDT001443800.1,GCA_025558925.1
PDT001342531.1,GCA_023854925.1
PDT002011659.1,GCA_034001185.1
PDT002011358.1,GCA_033999615.1
PDT001519032.1,GCA_026779205.1
PDT002011416.1,GCA_033995965.1
PDT000916544.1,GCA_016016935.1
PDT001567472.1,
PDT001595687.1,
PDT001520307.1,GCA_026846335.1
PDT001567489.1,
PDT001571805.1,GCA_027839835.1
PDT001571752.1,GCA_027839455.1
PDT001072999.1,GCA_018915565.1
PDT000953069.1,GCA_016832365.1
PDT001072932.1,GCA_018914225.1
PDT001516734.1,GCA_026751895.1
PDT001148304.1,GCA_020388945.1
PDT001148294.1,GCA_020388735.1
PDT001082275.1,GCA_019098045.1
PDT001115873.1,GCA_019718295.1
PDT001115878.1,GCA_019718395.1
PDT002286681.1,
PDT001254632.1,GCA_022396145.1
PDT001616774.1,GCA_028664835.1
PDT001906405.1,GCA_031921105.1
PDT001225629.1,GCA_021491735.1
PDT001317969.1,GCA_023602685.1
PDT001516296.1,GCA_026743275.1
PDT001783505.1,GCA_030287705.1
PDT001592280.1,GCA_028191065.1
PDT001526935.1,GCA_026912785.1
PDT001600647.1,GCA_028425165.1
PDT001640196.1,GCA_028766505.1
PDT001535308.1,GCA_027054675.1
PDT001535078.1,GCA_027024685.1
PDT000995407.1,GCA_017667815.1
PDT001534933.1,GCA_027035395.1
PDT001578698.1,GCA_027966585.1
PDT001773272.1,GCA_030241725.1
PDT001507737.1,GCA_026588495.1
PDT001949450.1,GCA_032909465.1
PDT001611978.1,GCA_028584425.1
PDT001563047.1,GCA_027709685.1
PDT001564647.1,GCA_027670465.1
PDT002090408.1,
PDT002090565.1,
PDT002091101.1,
PDT002091131.1,
PDT001562618.1,GCA_027647425.1
PDT001562542.1,GCA_027629665.1
PDT001562668.1,GCA_027646825.1
PDT001562558.1,GCA_027648025.1
PDT001562217.1,GCA_027652645.1
PDT001562810.1,GCA_027645325.1
PDT001562582.1,GCA_027647745.1
PDT001562436.1,GCA_027635825.1
PDT001566342.1,GCA_027762525.1
PDT001566176.1,GCA_027757045.1
PDT001565883.1,GCA_027764205.1
PDT001549800.1,GCA_027272025.1
PDT001549833.1,GCA_027272685.1
PDT002081365.1,GCA_036632255.1
PDT001642682.1,GCA_028983575.1
PDT001669926.1,GCA_029415635.1
PDT001665509.1,GCA_029334995.1
PDT001828138.1,
PDT001778485.1,GCA_032845605.1
PDT001507574.1,GCA_026592375.1
PDT001507503.1,GCA_026604475.1
PDT001507783.1,GCA_026592275.1
PDT001949437.1,GCA_032909205.1
PDT001836148.1,GCA_032032535.1
PDT001579268.1,
PDT001931457.1,GCA_032650655.1
PDT001984369.1,GCA_033656165.1
PDT002164913.1,GCA_039636335.1
PDT002181034.1,GCA_039891515.1
PDT002090030.1,
PDT002132542.1,GCA_037991365.1
PDT002287101.1,
PDT002339256.1,
PDT002339394.1,
PDT002380543.1,
PDT001592369.1,GCA_028189805.1
PDT001077352.1,GCA_018996015.1
PDT001714696.1,
PDT000132780.2,GCA_900081265.1
PDT001715010.1,
PDT001713375.1,
PDT001712118.1,GCA_032228605.1
PDT001715103.1,
PDT001714872.1,
PDT001715101.1,
PDT001714951.1,
PDT000772485.2,GCA_903813075.1
PDT001713327.1,
PDT001714413.1,
PDT000132791.2,GCA_900080305.1
PDT001547857.1,
PDT001532283.1,GCA_027138435.1
PDT000079034.2,GCA_001196025.1
PDT001541544.1,GCA_027209985.1
PDT001541455.1,GCA_027207045.1
PDT001541289.1,
PDT001452741.1,GCA_025697285.1
PDT001553857.1,
PDT001553790.1,GCA_027526805.1
PDT001645907.1,
PDT001520222.1,GCA_026847555.1
PDT001520167.1,
PDT001520337.1,
PDT001567391.1,
PDT001598462.1,GCA_028367015.1
PDT000811084.1,
PDT000810397.1,
PDT001572547.1,GCA_027852955.1
PDT001669612.1,GCA_029387855.1
PDT001669288.1,GCA_029394395.1
PDT000083864.2,GCA_001291125.1
PDT001511196.1,GCA_026639895.1
PDT001585641.1,GCA_028089035.1
PDT001528908.1,GCA_026943405.1
PDT000791058.2,GCA_903808005.1
PDT000791295.2,GCA_903810365.1
PDT001582684.1,
PDT000184736.2,GCA_015611525.2
PDT001550710.1,
PDT001507690.1,GCA_026591315.1
PDT001607664.1,
PDT001533789.1,GCA_027103935.1
PDT001574093.1,
PDT001574229.1,
PDT001534291.1,GCA_027092135.1
PDT001710792.1,
PDT001710501.1,
PDT001579316.1,GCA_027956225.1
PDT001337673.1,GCA_024019495.1
PDT001337564.1,GCA_024021635.1
PDT001337412.1,
PDT001600601.1,GCA_028425925.1
PDT001607234.1,GCA_028515225.1
PDT001557228.1,GCA_027607075.1
PDT001592832.1,
PDT001550093.1,GCA_027476015.1
PDT001550193.1,GCA_027478945.1
PDT001544700.1,
PDT001539946.1,
PDT001495079.1,GCA_026323255.1
PDT002340524.1,
PDT001975937.1,GCA_033565335.1
PDT001976689.1,GCA_033530355.1
PDT001976268.1,GCA_033561195.1
PDT001976643.1,GCA_033518775.1
PDT002032410.1,
PDT002032054.1,
PDT002032388.1,
PDT001174346.1,GCA_020820655.1
PDT001912126.1,GCA_032313805.1
PDT001915582.1,GCA_032415845.1
PDT002033959.1,
PDT001750715.1,GCA_030053715.1
PDT000068993.2,GCA_001045935.1
PDT001516887.1,GCA_026749335.1
PDT002043657.1,GCA_034809545.1
PDT000070495.2,GCA_001060995.1
PDT001567373.1,
PDT001539586.1,GCA_027163785.1
PDT001539561.1,
PDT000772490.2,GCA_903800805.1
PDT001498711.1,GCA_026480045.1
PDT001568920.1,GCA_027774225.1
PDT000210116.2,GCA_002124195.1
PDT000210022.2,GCA_002122295.1
PDT000210241.2,GCA_002126695.1
PDT000361717.2,GCA_003354945.1
PDT001536799.1,GCA_026995635.1
PDT001998600.1,GCA_033908285.1
PDT001998542.1,GCA_033909305.1
PDT001612155.1,GCA_028588885.1
PDT000445327.2,GCA_004026185.1
PDT002345406.1,
PDT002259244.1,
PDT001525669.1,GCA_026892215.1
PDT001606705.1,GCA_028468225.1
PDT001556850.1,
PDT001823824.1,GCA_032421785.1
PDT000813698.1,GCA_009458325.1
PDT001530389.1,GCA_027244375.1
PDT001530622.1,GCA_026968275.1
PDT001530188.1,GCA_027248565.1
PDT001530428.1,GCA_027206085.1
PDT001530764.1,GCA_027188525.1
PDT001530813.1,GCA_027187565.1
PDT000635481.2,GCA_009696865.1
PDT000635066.2,GCA_009675285.1
PDT001509294.1,
PDT001217944.1,GCA_021367395.1
PDT001601139.1,GCA_028429565.1
PDT001224341.1,GCA_021476245.1
PDT001224733.1,GCA_021484445.1
PDT001117073.1,GCA_019758545.1
PDT001599805.1,GCA_028396165.1
PDT001578260.1,GCA_027987265.1
PDT001525055.1,GCA_026878325.1
PDT000839724.2,GCA_014636895.1
PDT001022729.2,GCA_018305775.1
PDT001713204.1,
PDT000925904.1,GCA_016424865.1
PDT001520698.1,GCA_026838935.1
PDT001521567.1,GCA_026827845.1
PDT001595699.1,
PDT001571746.1,GCA_027839535.1
PDT001571704.1,GCA_027840655.1
PDT000284357.2,GCA_900251095.1
PDT001077364.1,GCA_018996405.1
PDT001115560.1,GCA_019711985.1
PDT001115607.1,GCA_019712915.1
PDT001083752.1,GCA_019123295.1
PDT001286398.1,GCA_022988425.1
PDT001502088.1,GCA_026508715.1
PDT001502060.1,GCA_026509705.1
PDT001607704.1,GCA_028522045.1
PDT001408864.1,GCA_024898395.1
PDT001516373.1,GCA_026740615.1
PDT001592325.1,GCA_028190145.1
PDT001299274.1,GCA_023197545.1
PDT001294707.1,GCA_023113375.1
PDT001527145.1,GCA_028126835.1
PDT001526951.1,GCA_026912725.1
PDT001536001.1,GCA_026976555.1
PDT001578616.1,GCA_027968145.1
PDT001534978.1,GCA_027032875.1
PDT001535300.1,GCA_027049505.1
PDT000995202.1,GCA_017667735.1
PDT001551996.1,GCA_027899435.1
PDT001949459.1,GCA_032909645.1
PDT001507464.1,GCA_026609055.1
PDT000108733.2,GCA_015615045.2
PDT001563649.1,GCA_027869845.1
PDT001564612.1,GCA_027878325.1
PDT001564450.1,GCA_027665685.1
PDT001559777.1,GCA_027809655.1
PDT001559412.1,GCA_027822735.1
PDT001559890.1,GCA_027799335.1
PDT001559276.1,GCA_027825455.1
PDT001564949.1,GCA_027750155.1
PDT001976020.1,GCA_033535175.1
PDT001565294.1,GCA_027743625.1
PDT002091090.1,
PDT001559493.1,GCA_027821275.1
PDT000108602.2,GCA_015618725.2
PDT002090644.1,
PDT001560992.1,GCA_027725795.1
PDT001889175.1,GCA_031619855.1
PDT001565467.1,GCA_027736765.1
PDT001606725.1,GCA_028467905.1
PDT001778416.1,GCA_032856885.1
PDT001549886.1,GCA_027405905.1
PDT001566579.1,GCA_027774105.1
PDT001566555.1,GCA_027766545.1
PDT001565717.1,GCA_027793115.1
PDT002032401.1,
PDT001949417.1,GCA_032908805.1
PDT001507758.1,GCA_026589015.1
PDT001949445.1,GCA_032909365.1
PDT002287194.1,
PDT001836313.1,GCA_032027635.1
PDT001894859.1,GCA_031900005.1
PDT002085602.1,GCA_036670045.1
PDT002139912.1,
PDT002111623.1,GCA_037119865.1
PDT002257302.1,GCA_040717355.1
PDT002090016.1,
PDT001906128.1,
